store_number,store_name,address,city,state,zip_code,phone_number,website_address,lat,lon
R00000000697,Verizon Wireless At Cross County,5060 Xavier Dr,Yonkers,NY,10704,(914) 966-9853,https://www.verizon.com/stores/stores/new-york/yonkers/cross-county-230122/,40.92653044,-73.85303379
R00000253565,Verizon Wireless At Yonkers,2586 Central Park Ave,Yonkers,NY,10710,(914) 574-4592,https://www.verizon.com/stores/stores/new-york/yonkers/yonkers-1204026/,40.9847378,-73.82602718
R00000006330,Verizon Wireless At Orange Plaza,61 Orange Plaza Ln,Middletown,NY,10940,(845) 326-9000,https://www.verizon.com/stores/stores/new-york/middletown/orange-plaza-247228/,41.45436903,-74.38258706
R00000249899,Verizon Wireless At Nanuet,110 Market St,Nanuet,NY,10954,(845) 627-3530,https://www.verizon.com/stores/stores/new-york/nanuet/nanuet-1139210/,41.09650386,-74.01271139
R00000237768,Verizon Wireless At West Nyack,130 Rte 303,West Nyack,NY,10994,(845) 348-9486,https://www.verizon.com/stores/stores/new-york/west-nyack/west-nyack-1073658/,41.09880491,-73.95028537
R00000004572,Verizon Wireless At Manhasset,1530 Northern Blvd,Manhasset,NY,11030,(516) 627-5620,https://www.verizon.com/stores/stores/new-york/manhasset/manhasset-232221/,40.79358459,-73.69001487
R00000001750,Verizon Wireless At Steinway Street,31-25 Steinway St,Astoria,NY,11103,(718) 956-3900,https://www.verizon.com/stores/stores/new-york/astoria/steinway-street-247384/,40.76056963,-73.91733812
R00000003153,Verizon Wireless At Bay Ridge,8524 5th Ave,Brooklyn,NY,11209,(718) 491-6680,https://www.verizon.com/stores/stores/new-york/brooklyn/bay-ridge-201232/,40.62178442,-74.02626272
R00000000590,Verizon Wireless At Atlantic Terminal,139 Flatbush Ave,Brooklyn,NY,11217,(718) 623-6809,https://www.verizon.com/stores/stores/new-york/brooklyn/atlantic-terminal-245601/,40.68471315,-73.97699213
R00000170161,Verizon Wireless At Kings Highway Store,1623 Kings Hwy,Brooklyn,NY,11229,(718) 627-0092,https://www.verizon.com/stores/stores/new-york/brooklyn/kings-highway-store-329851/,40.60961103,-73.95680629
R00000153286,Verizon Wireless At Bay Terrace,23-70 Bell Blvd,Bayside,NY,11360,(718) 281-0920,https://www.verizon.com/stores/stores/new-york/bayside/bay-terrace-325046/,40.78063553,-73.77630003
R00000007581,Verizon Wireless At Queens Center,90-15 Queens Blvd,Elmhurst,NY,11373,(718) 271-6856,https://www.verizon.com/stores/stores/new-york/elmhurst/queens-center-231782/,40.73471611,-73.87003452
R00000007123,Verizon Wireless At Forest Hills,70-34 Austin St,Forest Hills,NY,11375,(718) 286-4980,https://www.verizon.com/stores/stores/new-york/forest-hills/forest-hills-203442/,40.72029,-73.84586899
R00000238625,Verizon Wireless At Garden City,880 Old Country Rd,Garden City,NY,11530,(516) 937-2960,https://www.verizon.com/stores/stores/new-york/garden-city/garden-city-361173/,40.74447531,-73.60588655
R00000148893,Verizon Wireless At Lawrence,369 Rockaway Turnpike,Lawrence,NY,11559,(516) 239-2016,https://www.verizon.com/stores/stores/new-york/lawrence/lawrence-329846/,40.62865343,-73.73783891
R00000177408,Verizon Wireless At Merrick,2132 Sunrise Hwy,Merrick,NY,11566,(516) 771-0234,https://www.verizon.com/stores/stores/new-york/merrick/merrick-341082/,40.6636448,-73.54775771
R00000256871,Verizon Wireless At Rockville Centre,264 Sunrise Hwy,Rockville Centre,NY,11570,(516) 594-0346,https://www.verizon.com/stores/stores/new-york/rockville-centre/rockville-centre-1321122/,40.657183,-73.644929
R00000002087,Verizon Wireless At East Northport,4000 Jericho Tpke,East Northport,NY,11731,(631) 499-1820,https://www.verizon.com/stores/stores/new-york/east-northport/east-northport-309919/,40.83948044,-73.31590871
R00000005989,Verizon Wireless At Huntington Station,350 Walt Whitman Rd,Huntington Station,NY,11746,(631) 351-2172,https://www.verizon.com/stores/stores/new-york/huntington-station/huntington-station-296010/,40.81782905,-73.41066409
R00000005884,Verizon Wireless At Hicksville,335 N Broadway,Jericho,NY,11753,(516) 937-2980,https://www.verizon.com/stores/stores/new-york/jericho/hicksville-201510/,40.78072624,-73.53104076
R00000047157,Verizon Wireless At Smith Haven,1 Smith Haven Mall,Lake Grove,NY,11755,(631) 382-3720,https://www.verizon.com/stores/stores/new-york/lake-grove/smith-haven-201512/,40.86285505,-73.1288349
R00000002443,Verizon Wireless At Massapequa,5070 Sunrise Hwy,Massapequa Park,NY,11762,(516) 797-3880,https://www.verizon.com/stores/stores/new-york/massapequa-park/massapequa-201250/,40.6775538,-73.44651338
R00000197319,Verizon Wireless At Patchogue,499-43 Sunrise Hwy,Patchogue,NY,11772,(631) 475-0183,https://www.verizon.com/stores/stores/new-york/patchogue/patchogue-338167/,40.77713173,-73.0363719
R00000253259,Verizon Wireless At Port Jefferson,5178 Nesconset Hwy,Port Jefferson Station,NY,11776,(631) 403-3066,https://www.verizon.com/stores/stores/new-york/port-jefferson-station/port-jefferson-1169214/,40.9233657,-73.05044347
R00000245082,Verizon Wireless At Clifton Park,3 Southside Dr,Clifton Park,NY,12065,(518) 373-6050,https://www.verizon.com/stores/stores/new-york/clifton-park/clifton-park-1017590/,42.86238536,-73.7827727
R00000002647,Verizon Wireless At North Greenbush,600 N Greenbush Rd,Rensselaer,NY,12144,(518) 687-0777,https://www.verizon.com/stores/stores/new-york/rensselaer/north-greenbush-247213/,42.64674046,-73.70016865
R00000000014,Verizon Wireless At Crossgates Mall,1 Crossgates Mall Rd,Albany,NY,12203,(518) 862-6400,https://www.verizon.com/stores/stores/new-york/albany/crossgates-mall-201500/,42.68934863,-73.85032341
R00000246343,Verizon Wireless At Central Avenue,1569 Central Ave,Albany,NY,12205,(518) 452-8491,https://www.verizon.com/stores/stores/new-york/albany/central-avenue-1182126/,42.71570572,-73.82980557
R00000002104,Verizon Wireless At Mohawk Commons,402 Balltown Rd,Schenectady,NY,12304,(518) 688-1444,https://www.verizon.com/stores/stores/new-york/schenectady/mohawk-commons-247205/,42.77320736,-73.89191933
R00000121723,Verizon Wireless At Kingston,1200 Ulster Ave,Kingston,NY,12401,(845) 853-7351,https://www.verizon.com/stores/stores/new-york/kingston/kingston-323860/,41.96430024,-73.98738435
R00000000230,Verizon Wireless At Fishkill,11 Merritt Blvd,Fishkill,NY,12524,(845) 765-6278,https://www.verizon.com/stores/stores/new-york/fishkill/fishkill-303654/,41.53058817,-73.89313624
R00000151727,Verizon Wireless At Newburgh,1278 Route 300,Newburgh,NY,12550,(845) 913-0705,https://www.verizon.com/stores/stores/new-york/newburgh/newburgh-329435/,41.5050716,-74.0675927
R00000177818,Verizon Wireless At Poughkeepsie,2544 South Rd,Poughkeepsie,NY,12601,(845) 296-6250,https://www.verizon.com/stores/stores/new-york/poughkeepsie/poughkeepsie-349972/,41.66228046,-73.92945416
R00000159975,Verizon Wireless At Queensbury,756 Upper Glen St,Queensbury,NY,12804,(518) 615-0778,https://www.verizon.com/stores/stores/new-york/queensbury/queensbury-323805/,43.3304548,-73.67182262
R00000001720,Verizon Wireless At Wilton Mall,3065 Rte 50,Saratoga Springs,NY,12866,(518) 691-2800,https://www.verizon.com/stores/stores/new-york/saratoga-springs/wilton-mall-326315/,43.10215167,-73.73761838
R00000000497,Verizon Wireless At Plattsburgh,130 Consumer Sq,Plattsburgh,NY,12901,(518) 562-2355,https://www.verizon.com/stores/stores/new-york/plattsburgh/plattsburgh-309222/,44.69580399,-73.48693209
R00000238445,Verizon Wireless At Auburn,298 Grant Ave,Auburn,NY,13021,(315) 252-5616,https://www.verizon.com/stores/stores/new-york/auburn/auburn-361259/,42.95448816,-76.54379927
R00000168915,Verizon Wireless At Cicero,8063 Brewerton Rd,Cicero,NY,13039,(315) 752-0423,https://www.verizon.com/stores/stores/new-york/cicero/cicero-328718/,43.16105585,-76.12104189
R00000245083,Verizon Wireless At Clay,3850 State Route 31,Liverpool,NY,13090,(315) 715-6043,https://www.verizon.com/stores/stores/new-york/liverpool/clay-1016434/,43.18380547,-76.24669181
R00000003232,Verizon Wireless At Destiny Usa Mall,1 Destiny Usa Dr,Syracuse,NY,13204,(315) 701-4720,https://www.verizon.com/stores/stores/new-york/syracuse/destiny-usa-mall-289090/,43.068337,-76.17341
R00000001883,Verizon Wireless At Erie Blvd,3433 Erie Blvd E,Syracuse,NY,13214,(315) 445-9060,https://www.verizon.com/stores/stores/new-york/syracuse/erie-blvd-203958/,43.04649232,-76.06897241
R00000001341,Verizon Wireless At Herkimer,235 W State St,Herkimer,NY,13350,(315) 866-4290,https://www.verizon.com/stores/stores/new-york/herkimer/herkimer-309223/,43.02356014,-74.98942897
R00000003148,Verizon Wireless At Seneca Turnpike,8500 Seneca Tpke,New Hartford,NY,13413,(315) 797-4444,https://www.verizon.com/stores/stores/new-york/new-hartford/seneca-turnpike-201488/,43.08047159,-75.32083992
R00000163284,Verizon Wireless At New York Mills,4848 Commercial Dr,New Hartford,NY,13413,(315) 368-0333,https://www.verizon.com/stores/stores/new-york/new-hartford/new-york-mills-324432/,43.09658803,-75.30306101
R00000001211,Verizon Wireless At Salmon Run Mall,21182 Salmon Run Mall Loop W,Watertown,NY,13601,(315) 788-0077,https://www.verizon.com/stores/stores/new-york/watertown/salmon-run-mall-282915/,43.9791511,-75.95157137
R00000149860,Verizon Wireless At Watertown,21882 Town Center Dr,Watertown,NY,13601,(315) 222-7138,https://www.verizon.com/stores/stores/new-york/watertown/watertown-324435/,43.97331167,-75.96111014
R00000002663,Verizon Wireless At Oakdale Mall,601-635 Harry L Dr,Johnson City,NY,13790,(607) 348-0600,https://www.verizon.com/stores/stores/new-york/johnson-city/oakdale-mall-245783/,42.12714161,-75.97434282
R00000002040,Verizon Wireless At Vestal,3951 Vestal Pkwy E,Vestal,NY,13850,(607) 763-1000,https://www.verizon.com/stores/stores/new-york/vestal/vestal-202864/,42.09647525,-75.9779799
R00000161810,Verizon Wireless At Batavia,8351 Lewiston Rd,Batavia,NY,14020,(585) 345-0919,https://www.verizon.com/stores/stores/new-york/batavia/batavia-321465/,43.00805783,-78.20627888
R00000249885,Verizon Wireless At Quaker Crossing,3500 Amelia Dr,Orchard Park,NY,14127,(716) 249-3241,https://www.verizon.com/stores/stores/new-york/orchard-park/quaker-crossing-1113610/,42.78986716,-78.78278162
R00000002806,Verizon Wireless At Transit Road,6733 Transit Rd,Buffalo,NY,14221,(716) 632-9750,https://www.verizon.com/stores/stores/new-york/buffalo/transit-road-201496/,42.95588804,-78.69631041
R00000248792,Verizon Wireless At Walden Ave.,3393 Union Rd,Cheektowaga,NY,14225,(716) 686-4300,https://www.verizon.com/stores/stores/new-york/cheektowaga/walden-ave-1075602/,42.90651144,-78.75374964
R00000004760,Verizon Wireless At Niagara Falls Blvd.,1703 Niagara Falls Blvd,Buffalo,NY,14228,(716) 831-9100,https://www.verizon.com/stores/stores/new-york/buffalo/niagara-falls-blvd-203960/,43.00076108,-78.82179053
R00000236575,Verizon Wireless At Military Road,1596 Military Rd,Niagara Falls,NY,14304,(716) 298-1888,https://www.verizon.com/stores/stores/new-york/niagara-falls/military-road-350008/,43.09553273,-78.97396177
R00000249297,Verizon Wireless At Victor,60 Square Dr,Victor,NY,14564,(585) 223-9950,https://www.verizon.com/stores/stores/new-york/victor/victor-1088002/,43.03295638,-77.4416399
R00000003271,Verizon Wireless At Webster,935 Holt Rd,Webster,NY,14580,(585) 216-3149,https://www.verizon.com/stores/stores/new-york/webster/webster-303314/,43.21136827,-77.44756772
R00000250528,Verizon Wireless At West Ridge,1908 W Ridge Rd,Greece,NY,14615,(585) 453-9950,https://www.verizon.com/stores/stores/new-york/greece/west-ridge-1106802/,43.20761864,-77.67808192
R00000248793,Verizon Wireless At Pittsford,3349 Monroe Ave,Rochester,NY,14618,(585) 242-8866,https://www.verizon.com/stores/stores/new-york/rochester/pittsford-1024634/,43.10242107,-77.54028082
R00000233396,Verizon Wireless At Jefferson Road,1150 Jefferson Rd,Rochester,NY,14623,(585) 697-5900,https://www.verizon.com/stores/stores/new-york/rochester/jefferson-road-341061/,43.08783684,-77.60646677
R00000003214,Verizon Wireless At Jamestown,901 Fairmount Ave,Jamestown,NY,14701,(716) 763-7500,https://www.verizon.com/stores/stores/new-york/jamestown/jamestown-283648/,42.09703948,-79.28914547
R00000001715,Verizon Wireless At Olean,3048 West State Street,Olean,NY,14760,(716) 373-2056,https://www.verizon.com/stores/stores/new-york/olean/olean-201506/,42.07723176,-78.46661372
R00000233394,Verizon Wireless At Ithaca,720 S Meadow St,Ithaca,NY,14850,(607) 216-0075,https://www.verizon.com/stores/stores/new-york/ithaca/ithaca-350305/,42.43090564,-76.50841372
R00000003110,Verizon Wireless At Consumer Square,830 County Road 64,Elmira,NY,14903,(607) 796-6555,https://www.verizon.com/stores/stores/new-york/elmira/consumer-square-202890/,42.15297799,-76.8768712
R00000201595,Verizon Wireless At Belle Vernon,870 Rostraver Rd,Rostraver Township,PA,15012,(724) 929-3574,https://www.verizon.com/stores/stores/pennsylvania/rostraver-township/belle-vernon-337952/,40.13809142,-79.84198362
R00000282997,Verizon Wireless At Monaca,880 Route 18,Monaca,PA,15061,(724) 775-2866,https://www.verizon.com/stores/stores/pennsylvania/monaca/monaca-r00000282997/,40.4375689,-80.4388284
R00000003380,Verizon Wireless At Pittsburgh Mills,590 Pittsburgh Mills Cir,Tarentum,PA,15084,(724) 274-3701,https://www.verizon.com/stores/stores/pennsylvania/tarentum/pittsburgh-mills-283775/,40.572956,-79.797838
R00000000833,Verizon Wireless At The Waterfront,163 E Bridge St,Homestead,PA,15120,(412) 462-3802,https://www.verizon.com/stores/stores/pennsylvania/homestead/the-waterfront-284515/,40.40934669,-79.91537757
R00000002018,Verizon Wireless At Monroeville,3828 William Penn Hwy,Monroeville,PA,15146,(412) 856-2300,https://www.verizon.com/stores/stores/pennsylvania/monroeville/monroeville-204206/,40.43627402,-79.7823983
R00000170761,Verizon Wireless At Settler's Ridge,250 Settlers Ridge Center Dr,Pittsburgh,PA,15205,(412) 787-5406,https://www.verizon.com/stores/stores/pennsylvania/pittsburgh/settler-s-ridge-337512/,40.44073891,-80.15017211
R00000257747,Verizon Wireless At Pleasant Hills,639c Clairton Blvd,Pittsburgh,PA,15236,(412) 655-8850,https://www.verizon.com/stores/stores/pennsylvania/pittsburgh/pleasant-hills-1306622/,40.331114,-79.944074
R00000254186,Verizon Wireless At North Hills,7209 Mcknight Rd,Pittsburgh,PA,15237,(412) 369-8500,https://www.verizon.com/stores/stores/pennsylvania/pittsburgh/north-hills-1180334/,40.53482266,-80.01153671
R00000149276,Verizon Wireless At South Hills Village,301 S Hills Vlg,Pittsburgh,PA,15241,(412) 835-2102,https://www.verizon.com/stores/stores/pennsylvania/pittsburgh/south-hills-village-283649/,40.34237671,-80.0560534
R00000000714,Verizon Wireless At Washington Crown Center,1500 W Chestnut St,Washington,PA,15301,(724) 228-5933,https://www.verizon.com/stores/stores/pennsylvania/washington/washington-crown-center-278743/,40.15961281,-80.27646594
R00000177750,Verizon Wireless At Uniontown North,505 Synergy Drive,Uniontown,PA,15401,(724) 437-4724,https://www.verizon.com/stores/stores/pennsylvania/uniontown/uniontown-north-337623/,39.91537895,-79.75183172
R00000002456,Verizon Wireless At Greensburg,5113 Route 30 East,Greensburg,PA,15601,(724) 836-2440,https://www.verizon.com/stores/stores/pennsylvania/greensburg/greensburg-202270/,40.3024371,-79.49460134
R00000235118,Verizon Wireless At North Huntingdon,933 Magill Dr,Irwin,PA,15642,(724) 863-5958,https://www.verizon.com/stores/stores/pennsylvania/irwin/north-huntingdon-350003/,40.31848474,-79.6887864
R00000002324,Verizon Wireless At Indiana Pa,475 Ben Franklin Rd S,Indiana,PA,15701,(724) 465-1040,https://www.verizon.com/stores/stores/pennsylvania/indiana/indiana-pa-245781/,40.61245056,-79.18963541
R00000260742,Verizon Wireless At Johnstown,1419 Scalp Ave,Johnstown,PA,15904,(814) 262-9627,https://www.verizon.com/stores/stores/pennsylvania/johnstown/johnstown-r00000260742/,40.272201,-78.857701
R00000161474,Verizon Wireless At Butler,540 Butler Crossing,Butler,PA,16001,(724) 285-2900,https://www.verizon.com/stores/stores/pennsylvania/butler/butler-331207/,40.87738386,-79.94809818
R00000171811,Verizon Wireless At Cranberry,20436 Route 19,Cranberry Township,PA,16066,(724) 742-9044,https://www.verizon.com/stores/stores/pennsylvania/cranberry-township/cranberry-328672/,40.69554486,-80.10372035
R00000164235,Verizon Wireless At Hermitage,3372 E State St,Hermitage,PA,16148,(724) 347-4360,https://www.verizon.com/stores/stores/pennsylvania/hermitage/hermitage-327837/,41.23165797,-80.44829076
R00000007156,Verizon Wireless At Erie,7190 Peach St,Erie,PA,16509,(814) 866-2211,https://www.verizon.com/stores/stores/pennsylvania/erie/erie-202268/,42.05374954,-80.0872342
R00000152981,Verizon Wireless At Millcreek Mktplace,2048 Edinboro Rd,Erie,PA,16509,(814) 866-5966,https://www.verizon.com/stores/stores/pennsylvania/erie/millcreek-mktplace-323485/,42.06388822,-80.09974951
R00000150580,Verizon Wireless At Logan Town Center,170 Falon Dr,Altoona,PA,16602,(814) 946-3242,https://www.verizon.com/stores/stores/pennsylvania/altoona/logan-town-center-314179/,40.48698394,-78.38621678
R00000001138,Verizon Wireless At State College,2030 N Atherton St,State College,PA,16803,(814) 231-3948,https://www.verizon.com/stores/stores/pennsylvania/state-college/state-college-281556/,40.80902195,-77.90773541
R00000148600,Verizon Wireless At Carlisle Crossing,299 Westminster Dr,Carlisle,PA,17013,(717) 243-0122,https://www.verizon.com/stores/stores/pennsylvania/carlisle/carlisle-crossing-322646/,40.19861518,-77.1552866
R00000250925,Verizon Wireless At Mechanicsburg Pa,6427 Carlisle Pike,Mechanicsburg,PA,17050,(717) 796-8200,https://www.verizon.com/stores/stores/pennsylvania/mechanicsburg/mechanicsburg-pa-1182130/,40.24627303,-77.00970998
R00000002306,Verizon Wireless At Harrisburg,4650 Jonestown Rd,Harrisburg,PA,17109,(717) 540-8270,https://www.verizon.com/stores/stores/pennsylvania/harrisburg/harrisburg-202234/,40.30289548,-76.81184892
